team,team_name,opponent_team,opponent_team_name,location,year,total,home,away,week,weekly_attendance,stadium,home_team,capacity,capacity_rate
Detroit,lions,Washington,redskins,home,2016,1075305,486342,588963,7,60461.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Houston,texans,away,2016,1075305,486342,588963,8,71882.0,Ford Field,Detroit Lions,65000,0.9042597590495535
Detroit,lions,Minnesota,vikings,away,2016,1075305,486342,588963,9,66807.0,Ford Field,Detroit Lions,65000,0.9729519361743529
Detroit,lions,,,,2016,1075305,486342,588963,10,,Ford Field,Detroit Lions,65000,
Detroit,lions,Jacksonville,jaguars,home,2016,1075305,486342,588963,11,61486.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Minnesota,vikings,home,2016,1075305,486342,588963,12,63793.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,New Orleans,saints,away,2016,1075305,486342,588963,13,73137.0,Ford Field,Detroit Lions,65000,0.8887430438765604
Detroit,lions,Chicago,bears,home,2016,1075305,486342,588963,14,61726.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,New York,giants,away,2016,1075305,486342,588963,15,79434.0,Ford Field,Detroit Lions,65000,0.8182893974872221
Detroit,lions,Dallas,cowboys,away,2016,1075305,486342,588963,16,92885.0,Ford Field,Detroit Lions,65000,0.6997900629811057
Detroit,lions,Green Bay,packers,home,2016,1075305,486342,588963,17,66345.0,Ford Field,Detroit Lions,65000,0.9797271836611651
Green Bay,packers,Jacksonville,jaguars,away,2016,1169215,625727,543488,1,63179.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Minnesota,vikings,away,2016,1169215,625727,543488,2,66813.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Detroit,lions,home,2016,1169215,625727,543488,3,78411.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,,,,2016,1169215,625727,543488,4,,Lambeau Field,Green Bay Packers,81441,
Green Bay,packers,New York,giants,home,2016,1169215,625727,543488,5,78401.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Dallas,cowboys,home,2016,1169215,625727,543488,6,78481.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Chicago,bears,home,2016,1169215,625727,543488,7,78217.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Atlanta,falcons,away,2016,1169215,625727,543488,8,70165.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Indianapolis,colts,home,2016,1169215,625727,543488,9,78437.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Tennessee,titans,away,2016,1169215,625727,543488,10,69116.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Washington,redskins,away,2016,1169215,625727,543488,11,77137.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Philadelphia,eagles,away,2016,1169215,625727,543488,12,69596.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Houston,texans,home,2016,1169215,625727,543488,13,77867.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Seattle,seahawks,home,2016,1169215,625727,543488,14,78057.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Chicago,bears,away,2016,1169215,625727,543488,15,61137.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Minnesota,vikings,home,2016,1169215,625727,543488,16,77856.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Detroit,lions,away,2016,1169215,625727,543488,17,66345.0,Lambeau Field,Green Bay Packers,81441,1.0
Houston,texans,Chicago,bears,home,2016,1132210,574947,557263,1,71933.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Kansas City,chiefs,home,2016,1132210,574947,557263,2,71890.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,New England,patriots,away,2016,1132210,574947,557263,3,66829.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Tennessee,titans,home,2016,1132210,574947,557263,4,71815.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Minnesota,vikings,away,2016,1132210,574947,557263,5,66683.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Indianapolis,colts,home,2016,1132210,574947,557263,6,71891.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Denver,broncos,away,2016,1132210,574947,557263,7,76865.0,NRG Stadium,Houston Texans,72220,0.9395693748780329
Houston,texans,Detroit,lions,home,2016,1132210,574947,557263,8,71882.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,,,,2016,1132210,574947,557263,9,,NRG Stadium,Houston Texans,72220,
Houston,texans,Jacksonville,jaguars,away,2016,1132210,574947,557263,10,62091.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Oakland,raiders,away,2016,1132210,574947,557263,11,76473.0,NRG Stadium,Houston Texans,72220,0.9443856001464569
Houston,texans,San Diego,chargers,home,2016,1132210,574947,557263,12,71897.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Green Bay,packers,away,2016,1132210,574947,557263,13,77867.0,NRG Stadium,Houston Texans,72220,0.9274789063402982
Houston,texans,Indianapolis,colts,away,2016,1132210,574947,557263,14,65250.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Jacksonville,jaguars,home,2016,1132210,574947,557263,15,71803.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Cincinnati,bengals,home,2016,1132210,574947,557263,16,71836.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Tennessee,titans,away,2016,1132210,574947,557263,17,65205.0,NRG Stadium,Houston Texans,72220,1.0
Indianapolis,colts,Detroit,lions,home,2016,1100210,524393,575817,1,65566.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Denver,broncos,away,2016,1100210,524393,575817,2,76379.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.8772044671964807
Indianapolis,colts,San Diego,chargers,home,2016,1100210,524393,575817,3,64747.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Jacksonville,jaguars,away,2016,1100210,524393,575817,4,83764.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.7998662910080703
Indianapolis,colts,Chicago,bears,home,2016,1100210,524393,575817,5,66622.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Houston,texans,away,2016,1100210,524393,575817,6,71891.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9319664492078286
Indianapolis,colts,Tennessee,titans,away,2016,1100210,524393,575817,7,65470.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Kansas City,chiefs,home,2016,1100210,524393,575817,8,65417.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Green Bay,packers,away,2016,1100210,524393,575817,9,78437.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.8541887119599169
Indianapolis,colts,,,,2016,1100210,524393,575817,10,,Lucas Oil Stadium,Indianapolis Colts,67000,
Indianapolis,colts,Tennessee,titans,home,2016,1100210,524393,575817,11,65048.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Pittsburgh,steelers,home,2016,1100210,524393,575817,12,66583.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,New York,jets,away,2016,1100210,524393,575817,13,78160.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.8572159672466735
Indianapolis,colts,Houston,texans,home,2016,1100210,524393,575817,14,65250.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Minnesota,vikings,away,2016,1100210,524393,575817,15,66820.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Oakland,raiders,away,2016,1100210,524393,575817,16,54896.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Jacksonville,jaguars,home,2016,1100210,524393,575817,17,65160.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Jacksonville,jaguars,Green Bay,packers,home,2016,1031602,517172,514430,1,63179.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,San Diego,chargers,away,2016,1031602,517172,514430,2,52165.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Baltimore,ravens,home,2016,1031602,517172,514430,3,60127.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Indianapolis,colts,home,2016,1031602,517172,514430,4,83764.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.8028031135093835
Jacksonville,jaguars,,,,2016,1031602,517172,514430,5,,TIAA Bank Field,Jacksonville Jaguars,67246,
Jacksonville,jaguars,Chicago,bears,away,2016,1031602,517172,514430,6,61054.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Oakland,raiders,home,2016,1031602,517172,514430,7,62614.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Tennessee,titans,away,2016,1031602,517172,514430,8,61619.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Kansas City,chiefs,away,2016,1031602,517172,514430,9,73294.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9174830136163943
Jacksonville,jaguars,Houston,texans,home,2016,1031602,517172,514430,10,62091.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Detroit,lions,away,2016,1031602,517172,514430,11,61486.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Buffalo,bills,away,2016,1031602,517172,514430,12,67849.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9911126177246533
Jacksonville,jaguars,Denver,broncos,home,2016,1031602,517172,514430,13,63075.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Minnesota,vikings,home,2016,1031602,517172,514430,14,62701.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Houston,texans,away,2016,1031602,517172,514430,15,71803.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9365346851802849
Jacksonville,jaguars,Tennessee,titans,home,2016,1031602,517172,514430,16,59621.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Indianapolis,colts,away,2016,1031602,517172,514430,17,65160.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Kansas City,chiefs,San Diego,chargers,home,2016,1115214,586624,528590,1,73238.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Houston,texans,away,2016,1115214,586624,528590,2,71890.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,New York,jets,home,2016,1115214,586624,528590,3,71587.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Pittsburgh,steelers,away,2016,1115214,586624,528590,4,61278.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,,,,2016,1115214,586624,528590,5,,Arrowhead Stadium,Kansas City Chiefs,76416,
Kansas City,chiefs,Oakland,raiders,away,2016,1115214,586624,528590,6,54211.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,New Orleans,saints,home,2016,1115214,586624,528590,7,76282.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Indianapolis,colts,away,2016,1115214,586624,528590,8,65417.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Jacksonville,jaguars,home,2016,1115214,586624,528590,9,73294.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Carolina,panthers,away,2016,1115214,586624,528590,10,74181.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Tampa Bay,buccaneers,home,2016,1115214,586624,528590,11,72277.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Denver,broncos,away,2016,1115214,586624,528590,12,76819.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9947539020294458
Kansas City,chiefs,Atlanta,falcons,away,2016,1115214,586624,528590,13,69879.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Oakland,raiders,home,2016,1115214,586624,528590,14,75191.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Tennessee,titans,home,2016,1115214,586624,528590,15,68084.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Denver,broncos,home,2016,1115214,586624,528590,16,76671.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9966741010290723
Kansas City,chiefs,San Diego,chargers,away,2016,1115214,586624,528590,17,54915.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Los Angeles,rams,San Francisco,49ers,away,2016,1198268,665318,532950,1,70178.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,Seattle,seahawks,home,2016,1198268,665318,532950,2,91046.0,SoFi Stadium,Los Angeles Rams,70240,0.7714781539002262
Los Angeles,rams,Tampa Bay,buccaneers,away,2016,1198268,665318,532950,3,55009.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,Arizona,cardinals,away,2016,1198268,665318,532950,4,64622.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,Buffalo,bills,home,2016,1198268,665318,532950,5,83679.0,SoFi Stadium,Los Angeles Rams,70240,0.8393981763644403
Los Angeles,rams,Detroit,lions,away,2016,1198268,665318,532950,6,56018.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,New York,giants,home,2016,1198268,665318,532950,7,74121.0,SoFi Stadium,Los Angeles Rams,70240,0.9476396702688846
Los Angeles,rams,,,,2016,1198268,665318,532950,8,,SoFi Stadium,Los Angeles Rams,70240,
Los Angeles,rams,Carolina,panthers,home,2016,1198268,665318,532950,9,86109.0,SoFi Stadium,Los Angeles Rams,70240,0.815710320640119
Los Angeles,rams,New York,jets,away,2016,1198268,665318,532950,10,78160.0,SoFi Stadium,Los Angeles Rams,70240,0.8986693961105425
Los Angeles,rams,Miami,dolphins,home,2016,1198268,665318,532950,11,83483.0,SoFi Stadium,Los Angeles Rams,70240,0.8413689014529905
Los Angeles,rams,New Orleans,saints,away,2016,1198268,665318,532950,12,73067.0,SoFi Stadium,Los Angeles Rams,70240,0.9613094830771758
Los Angeles,rams,New England,patriots,away,2016,1198268,665318,532950,13,66829.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,Atlanta,falcons,home,2016,1198268,665318,532950,14,82495.0,SoFi Stadium,Los Angeles Rams,70240,0.85144554215407
Los Angeles,rams,Seattle,seahawks,away,2016,1198268,665318,532950,15,69067.0,SoFi Stadium,Los Angeles Rams,70240,1.0
Los Angeles,rams,San Francisco,49ers,home,2016,1198268,665318,532950,16,83656.0,SoFi Stadium,Los Angeles Rams,70240,0.839628956679736
Los Angeles,rams,Arizona,cardinals,home,2016,1198268,665318,532950,17,80729.0,SoFi Stadium,Los Angeles Rams,70240,0.8700714736959457
Miami,dolphins,Seattle,seahawks,away,2016,1073132,524101,549031,1,69012.0,Hard Rock Stadium,Miami Dolphins,65326,0.9465889990146641
Miami,dolphins,New England,patriots,away,2016,1073132,524101,549031,2,66829.0,Hard Rock Stadium,Miami Dolphins,65326,0.9775097637253288
Miami,dolphins,Cleveland,browns,home,2016,1073132,524101,549031,3,65176.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Cincinnati,bengals,away,2016,1073132,524101,549031,4,60834.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Tennessee,titans,home,2016,1073132,524101,549031,5,64425.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Pittsburgh,steelers,home,2016,1073132,524101,549031,6,65351.0,Hard Rock Stadium,Miami Dolphins,65326,0.9996174503833147
Miami,dolphins,Buffalo,bills,home,2016,1073132,524101,549031,7,65658.0,Hard Rock Stadium,Miami Dolphins,65326,0.994943495080569
Miami,dolphins,,,,2016,1073132,524101,549031,8,,Hard Rock Stadium,Miami Dolphins,65326,
Miami,dolphins,New York,jets,home,2016,1073132,524101,549031,9,65722.0,Hard Rock Stadium,Miami Dolphins,65326,0.9939746203706521
Miami,dolphins,San Diego,chargers,away,2016,1073132,524101,549031,10,55107.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Los Angeles,rams,away,2016,1073132,524101,549031,11,83483.0,Hard Rock Stadium,Miami Dolphins,65326,0.7825066181138675
Miami,dolphins,San Francisco,49ers,home,2016,1073132,524101,549031,12,65856.0,Hard Rock Stadium,Miami Dolphins,65326,0.9919521379980564
